context,declination,user,V2,V3,V4,V5,V6,V7,V8,V9,V10,confirmation_code,INTRO_1,ENG_1,CONSENT,IRB_FORM,AUDIO_1,TEST,AUDIO_2,INT1_2,INT2_2,INT3_3,INT_OTHER,AUDIO_3,EPI_S_1,EPI_S_2_2,AFF_S_2,SOC_1_2,SOC_2_2,INTP_S_2,SOC_OTHER,INTRO_2,AGE,GEN,HOME,LANG,LocationLatitude,LocationLongitude,LocationAccuracy
int_2,level,R_aarmja0azn0Amd3,Default Response Set,Anonymous,,,68.255.3.222,0,6/5/15 11:53,6/5/15 11:57,1,18033507,1,1,1,1,1,Plans for today,1,50,100,100,No,1,4,,50,50,40,50,A bit unfriendly.,1,3,2,United States Illinois West Chicago,English,41.87800598,-88.01629639,-1
int_2,level,R_rifO5bmV5ymm48h,Default Response Set,Anonymous,,,75.132.199.4,0,6/5/15 12:09,6/5/15 12:13,1,97132960,1,1,1,1,1,friends laundry,1,1,1,100,,1,3,96,55,67,14,17,,1,2,2,Percy ,English,38.54200745,-89.99189758,-1
int_2,level,R_2WHG8hw28rM18qh,Default Response Set,Anonymous,,,108.78.186.241,0,6/5/15 16:50,6/5/15 16:57,1,20895898,1,1,1,1,1,"Hanging outside and doing the laundry,",1,0,0,100,If you don't do the laundry you can't go outside!,1,3,100,51,11,29,30,No,1,4,1,Missouri,English,38.56469727,-90.53569794,-1
int_2,level,R_2D1U39STu12OhPE,Default Response Set,Anonymous,,,174.25.77.244,0,6/5/15 19:41,6/5/15 19:49,1,88974472,1,1,1,1,1,going out doing laundry,1,60,40,85,"I don't want you to go out with your friends, so stay home and do laundry",1,3,80,90,90,40,21,Sounded paternalistic ... like Dad talking to Daughter.,1,5,1,"Cleveland, OH","English is native, speak some French",45.4467926,-122.5303955,-1
int_2,level,R_3nGdW38OHAtTlBo,Default Response Set,Anonymous,,,162.234.74.152,0,6/5/15 21:13,6/5/15 21:15,1,94080562,1,1,1,1,1,"Hanging out, laundry",1,5,5,82,no,1,3,72,71,90,13,32,bossy,1,2,1,Philadelphia,English,29.75270081,-95.40989685,-1
no_int,level,R_ZxCHiT8z9O5QtHP,Default Response Set,Anonymous,,,71.194.237.218,0,5/18/15 15:15,5/18/15 15:16,1,84519954,1,1,1,1,1,do you want to do the laundry?,1,12,16,100,No,1,4,70,70,42,21,59,,1,3,2,"Chicago, IL",English,41.4631958,-87.69300079,-1
no_int,level,R_UAsE1KbLNoVh89H,Default Response Set,Anonymous,,,54.148.44.119,0,5/18/15 15:22,5/18/15 15:26,1,30017221,1,1,1,1,1,Do you want to do the laundry?,1,10,71,40,Do you want to do the laundry (or should I)?,1,4,,70,50,30,40,possibly tired or exhausted,1,3,2,Los Angeles,English,45.83990479,-119.7005997,-1
no_int,level,R_3NNZJGV51LKTzrg,Default Response Set,Anonymous,,,73.54.139.89,0,5/18/15 15:24,5/18/15 15:28,1,59129519,1,1,1,1,1,Do you wanna do the laundry?,1,0,100,0,DO you want me to do the laundry?,1,4,,20,62,94,86,no,1,2,1,Birmingham,English,33.74899292,-84.27510071,-1
no_int,level,R_YVzxKc8EioZLlS1,Default Response Set,Anonymous,,,174.50.154.145,0,5/18/15 15:30,5/18/15 15:34,1,69825344,1,1,1,1,1,Do you want to do the laundry?,1,71,66,48,Can't really think of any other interpretations.,1,3,56,79,74,68,45,passive aggressive,1,3,1,Los Angeles,"English, Korean",38.58529663,-121.4004974,-1
no_int,level,R_3n2u416KjqKfwrH,Default Response Set,Anonymous,,,24.143.103.186,0,5/18/15 16:03,5/18/15 16:05,1,62202231,1,1,1,1,1,Do you want to do the laundry?,1,74,92,64,Do you want to do it or should I?,1,4,56,72,47,53,61,Sounds impatient.,1,4,1,"Seattle, WA","English, a small bit of German",47.61019897,-122.3042984,-1
no_int,level,R_xghAcV39pdEfsjf,Default Response Set,Anonymous,,,50.148.52.246,0,5/18/15 21:49,5/18/15 21:51,1,31532828,1,1,1,1,1,Do you wanna do the laundry?,1,84,78,21,He could be asking if they have time to do the laundry today.,1,4,,19,25,82,78,He seem kind of bored.,1,2,2,Chicago,"English, Spanish, Chinese, Portugese",42.05619812,-87.70110321,-1
no_int,level,R_sR24SE0UxHSDLDb,Default Response Set,Anonymous,,,24.52.171.237,0,5/18/15 22:30,5/18/15 22:34,1,71278573,1,1,1,1,1,Do you want to do the laundry?,1,10,60,85,,1,3,70,100,70,65,41,"Frustrated, Parental",1,3,1,Decatur,"English, French",39.91369629,-89.5739975,-1
no_int,level,R_3PNpWftWkYwDy2b,Default Response Set,Anonymous,,,24.105.248.114,0,5/19/15 7:05,5/19/15 7:07,1,15534296,1,1,1,1,1,do you want to do the lottery,1,68,69,77,no,1,2,55,61,49,57,53,no,1,5,2,Albany NY,english,42.20410156,-73.94319916,-1
no_int,level,R_22KpnLjD5t9l7HR,Default Response Set,Anonymous,,,134.174.140.153,0,5/19/15 11:30,5/19/15 11:32,1,42830060,1,1,1,1,1,do you wanna do the laundry?,1,8,93,62,,1,4,,9,10,80,86,,1,3,1,"Watertown, MA","Armenian, Russian",42.34240723,-71.08779907,-1
no_int,level,R_8HzVthn4pc0z8D7,Default Response Set,Anonymous,,,98.212.65.138,0,5/20/15 13:49,5/20/15 13:51,1,38070616,1,1,1,1,1,Do you want to do the laundry?,1,23,89,7,no,1,4,29,73,66,61,31,seems tense,1,2,2,"Griffith, IN",46319,41.52290344,-87.41829681,-1
no_int,level,R_1espHnCsZtcmVnW,Default Response Set,Anonymous,,,162.194.69.122,0,5/20/15 15:04,5/20/15 15:08,1,66477319,1,1,1,1,1,Do you wanna do the laundry?,1,48,94,52,Should I do the laundry. I want to confirm.,1,4,,51,50,60,51,He seemed a bit irritated but also composed,1,2,2,San Antonio,English and Spanish ,29.48210144,-98.45559692,-1
no_int,level,R_2fHH6oAlHQuEGI2,Default Response Set,Anonymous,,,50.133.223.73,0,5/20/15 16:59,5/20/15 17:02,1,95714097,1,1,1,1,1,do you want to do the laundry,1,39,30,81,no,1,4,,50,60,30,40,impatient,1,4,2,Bangor ME USA,English,42.38000488,-71.13289642,-1
no_int,level,R_3MJNL9fRKvLexYL,Default Response Set,Anonymous,,,64.121.2.100,0,5/20/15 17:06,5/20/15 17:08,1,19308626,1,1,1,1,1,Do you want to do the laundry,1,22,76,29,,1,4,71,44,55,58,65,,1,3,2,philadelphia,english,39.93670654,-75.2621994,-1
no_int,level,R_2zCqS4qHmEqQhJB,Default Response Set,Anonymous,,,75.166.93.98,0,5/20/15 17:03,5/20/15 17:08,1,19523031,1,1,1,1,1,do you wanna do the laundry?,1,2,88,22,are you going to do the laundry,1,3,61,85,73,15,18,angry/ ill at ease,1,6,2,"brighton, co",english,39.63839722,-104.9057999,-1
no_int,level,R_cCHt66tnLufN5GJ,Default Response Set,Anonymous,,,107.218.149.148,0,5/20/15 17:17,5/20/15 17:24,1,47852795,1,1,1,1,1,Do you want to do the laundry?,1,13,73,71,no,1,3,37,39,21,53,74,no,1,2,2,"Chicago, Illinois",English,41.6934967,-87.61450195,-1
no_int,level,R_3dKEE3X0PcWkB8n,Default Response Set,Anonymous,,,54.174.77.195,0,5/20/15 17:29,5/20/15 17:33,1,29960999,1,1,1,1,1,do you want to do the laundry,1,70,89,20,no,1,4,,18,19,52,61,he had a long week,1,3,2,"new york, new york",english,39.04370117,-77.48750305,-1
no_int,level,R_1Hq0qG26wO7GyaV,Default Response Set,Anonymous,,,75.63.25.219,0,5/20/15 17:34,5/20/15 17:36,1,21911780,1,1,1,1,1,Do you want to do the laundry?,1,16,96,24,no,1,4,3,39,53,37,43,a little snobby,1,2,1,california,english,33.71989441,-117.9031982,-1
no_int,level,R_dogPr7ci7f4QgTL,Default Response Set,Anonymous,,,65.51.194.129,0,5/20/15 17:34,5/20/15 17:36,1,46853176,1,1,1,1,1,do you want to do the laundry,1,0,82,19,do you feel like doing laundry,1,4,51,0,0,100,100,no,1,2,2,perth amboy,ennglish,41.03399658,-73.76290131,-1
no_int,level,R_2qpxs43SUfmwbrx,Default Response Set,Anonymous,,,73.27.100.176,0,5/20/15 17:35,5/20/15 17:37,1,62190729,1,1,1,1,1,Do you wanna do the laundry?,1,70,90,45,Should we do the laundry?,1,4,65,45,20,60,70,,1,1,2,"Sarasota, FL",English,27.10189819,-82.38259888,-1
no_int,level,R_vdiQbRhBdi7Qmrf,Default Response Set,Anonymous,,,66.41.243.130,0,5/20/15 17:35,5/20/15 17:38,1,87447418,1,1,1,1,1,Do you want to do the laundry?,1,35,10,90,Do you want to the laundry or do something else? or Could you do the laundry because I don't want to.,1,4,,35,5,15,35,Honestly it sounds like they have a cold. I feel like they sound tired and fed up like they want help. ,1,2,1,"Northfield, MN",English,44.30409241,-94.43560028,-1
no_int,level,R_2qqIPgwoJEsT8ds,Default Response Set,Anonymous,,,162.195.245.243,0,5/20/15 17:36,5/20/15 17:38,1,75741915,1,1,1,1,1,Do you want to do the laundry?,1,35,90,70,"I don't want to do the laundry, can you do it?",1,4,,20,35,50,80,None that I can think of.,1,2,2,"Fremont, CA",English,37.54829407,-121.9886017,-1
no_int,level,R_3PLx0XiMzATdxJF,Default Response Set,Anonymous,,,74.77.34.98,0,5/20/15 17:36,5/20/15 17:38,1,96288444,1,1,1,1,1,Do you want to do the laundry,1,10,60,40,,1,3,20,50,31,50,51,,1,3,1,Buffalo,English,42.99049377,-78.84200287,-1
no_int,level,R_D0DWRsFLoncipcB,Default Response Set,Anonymous,,,76.25.68.103,0,5/20/15 17:35,5/20/15 17:38,1,10012245,1,1,1,1,1,Do you wanna do the laundry?,1,53,100,59,Don't you want to do the laundry?  Why don't you do the laundry?,1,2,68,53,18,54,52,Unsure of himself.,1,4,1,Denver,English,39.53469849,-104.9581985,-1
no_int,level,R_1DAPEOoQtehgFi5,Default Response Set,Anonymous,,,64.134.175.17,0,5/20/15 17:36,5/20/15 17:39,1,75908058,1,1,1,1,1,Do you want to do the laundry,1,89,87,10,No,1,4,,26,62,17,53,Friendly ,1,2,1,Toledo,English ,38,-97,-1
no_int,level,R_1mOA6k78tzanrdm,Default Response Set,Anonymous,,,97.84.170.226,0,5/20/15 17:37,5/20/15 17:39,1,12455804,1,1,1,1,1,do you want to do the laundey?,1,36,47,76,,1,3,35,79,66,33,39,,1,3,2,"reese, mi",english,43.49890137,-84.15599823,-1
no_int,level,R_3gLBvxVF5dFZfOe,Default Response Set,Anonymous,,,162.202.104.63,0,5/20/15 17:37,5/20/15 17:41,1,86225618,1,1,1,1,1,Do you want to do the laundry?,1,100,100,100,no,1,4,30,70,30,40,50,The speaker sounds annoyed. ,1,3,2,Dallas,English,32.81509399,-97.17340088,-1
no_int,level,R_2TYwm6bJYlMQn0m,Default Response Set,Anonymous,,,147.70.17.111,0,5/20/15 17:39,5/20/15 17:41,1,58555881,1,1,1,1,1,Do you want to do the laundry? ,1,0,100,25,nope none,1,4,,19,23,74,83,n/a,1,2,2,miami,english and spanish,25.65859985,-80.35679626,-1
no_int,level,R_3fcVMHjFOHTK73b,Default Response Set,Anonymous,,,50.188.63.181,0,5/20/15 17:39,5/20/15 17:41,1,51871278,1,1,1,1,1,do you want to do the laundry,1,3,30,75,,1,4,51,68,50,32,18,"Snobbish, too good to do laundry",1,2,1,Minneapolis,English,44.91409302,-93.1697998,-1
no_int,level,R_yPVuXSaqFIWw0AF,Default Response Set,Anonymous,,,97.121.20.206,0,5/20/15 17:39,5/20/15 17:41,1,58451473,1,1,1,1,1,Do you want to do the laundry.,1,10,100,90,Do you want to do the laundry now or do it later?,1,4,,6,30,70,50,,1,3,2,37,English,43.63400269,-116.3242035,-1
no_int,level,R_1LtJdj1NmZSKPU6,Default Response Set,Anonymous,,,50.172.197.138,0,5/20/15 17:40,5/20/15 17:43,1,65747181,1,1,1,1,1,Do you want to do the laundry?,1,15,53,71,Do you want me to do the laundry instead,1,4,,69,39,21,31,His voice sounded kind of snobby,1,2,1,Bluffton,English,41.92059326,-87.7016983,-1
no_int,level,R_8eIMu0H4vHC0l0J,Default Response Set,Anonymous,,,75.110.12.79,0,5/20/15 17:39,5/20/15 17:43,1,82983771,1,1,1,1,1,Do you wanna do the laundry?,1,20,70,90,,1,4,,40,30,10,49,"Bossy, entitled",1,2,1,"Elko, Nevada",English,35.52349854,-77.30079651,-1
no_int,level,R_C3PPzdIX1Gubi3T,Default Response Set,Anonymous,,,99.43.85.48,0,5/20/15 17:37,5/20/15 17:44,1,14670188,1,1,1,1,1,Do you want to do the laundry?,1,10,90,10,No. The speaker is simply asking whether the person wants to do the laundry or not.,1,4,,60,50,69,40,It sounds like the speaker is a bit impatient,1,5,2,"Los Angeles, CA",English,34.11250305,-118.1907959,-1
no_int,level,R_2Yol9t1Xulc4N6v,Default Response Set,Anonymous,,,74.101.166.62,0,5/20/15 17:41,5/20/15 17:44,1,20316631,1,1,1,1,1,Do you want to do the lager?,1,34,100,0,Wanna laundry up?,1,4,,24,41,51,51,Questions in english usually has a rising tone at the end.  This has a falling tone.,1,6,2,nyc,english,40.98829651,-73.79540253,-1
no_int,level,R_umQTGSz3g4r48r7,Default Response Set,Anonymous,,,54.148.44.119,0,5/20/15 17:39,5/20/15 17:45,1,60823290,1,1,1,1,1,Do you want to do the laundry?,1,0,100,0,"No, it's a straight forward question.",1,2,100,61,19,18,49,He sounds tired.,1,5,1,"Wyckoff, NJ",English,45.83990479,-119.7005997,-1
no_int,level,R_s53pZbzgNtvUsJr,Default Response Set,Anonymous,,,174.55.206.55,0,5/20/15 17:45,5/20/15 17:46,1,27670064,1,1,1,1,1,do you want to do the laundry,1,59,49,54,no,1,4,,51,57,53,53,no,1,2,2,"williamsport, PA",english,41.39880371,-76.79219818,-1
no_int,level,R_1eRz9hPEysYScSZ,Default Response Set,Anonymous,,,162.205.250.12,0,5/20/15 17:45,5/20/15 17:47,1,20361727,1,1,1,1,1,Do you want to do the laundry?,1,26,78,4,No,1,4,,15,92,68,81,Impatient,1,2,2,"Troy, Michigan",English,42.54570007,-83.21649933,-1
no_int,level,R_1mUX8bivMiT4ON0,Default Response Set,Anonymous,,,50.156.23.43,0,5/20/15 17:46,5/20/15 17:48,1,57334583,1,1,1,1,1,Do you want to do the laundry?,1,20,90,10,Should I do the laundry?,1,4,,73,55,37,50,Irritated,1,1,2,"San Jose, CA",English,37.35009766,-121.9853973,-1
no_int,level,R_1QswqWzh1CdUmT0,Default Response Set,Anonymous,,,75.74.202.238,0,5/20/15 17:45,5/20/15 17:49,1,49331689,1,1,1,1,1,Do you want to do the laundry?,1,30,70,60,I want to know if you want to do the laundry or if I should.,1,4,75,70,50,35,40,"Bossy, mean, snobby, entitled",1,2,1,"MIami, FL","English, Spanish",25.78289795,-80.23950195,-1
no_int,level,R_CktFlG1jtOdwTcJ,Default Response Set,Anonymous,,,70.194.40.78,0,5/20/15 17:46,5/20/15 17:49,1,90969270,1,1,1,1,1,do you want to do thr laundry,1,39,90,71,,1,4,,69,42,41,41,,1,2,1,mason,english,42.4980011,-83.40720367,-1
no_int,level,R_2EtxRWcKREdnaNX,Default Response Set,Anonymous,,,98.216.91.178,0,5/20/15 17:45,5/20/15 17:49,1,30059760,1,1,1,1,1,Do you want to do the laundry?,1,0,85,65,Please stop putting the laundry off and get it done.,1,4,,100,80,45,45,I get a sarcastic vibe from the speaker. As though it wasn't really a question of desire.,1,2,2,"Queens, New York",English,41.83880615,-72.83180237,-1
no_int,level,R_1GDmOe7dtJfPrTv,Default Response Set,Anonymous,,,68.42.50.76,0,5/20/15 17:48,5/20/15 17:52,1,50677284,1,1,1,1,1,Do you want to do the laundry?,1,46,100,20,Do you want to do the laundry together? Could you do the laundry?,1,4,0,0,0,50,50,Seems genuinely curious,1,2,1,tallahassee,english,30.38360596,-84.38069916,-1
no_int,level,R_BSujmfaiWof3MOd,Default Response Set,Anonymous,,,108.52.64.185,0,5/20/15 17:51,5/20/15 17:52,1,81997922,1,1,1,1,1,Do you want to do the laundry?,1,11,82,22,Should you do the laundry?,1,3,69,9,89,47,24,"Smart, influential",1,2,1,Dallas,English,39.99639893,-75.17089844,-1
no_int,level,R_3r1mI0VCfvG3p1j,Default Response Set,Anonymous,,,71.193.184.167,0,5/20/15 17:53,5/20/15 17:54,1,49032580,1,1,1,1,1,do you wanna do the laundry,1,37,71,72,,1,2,82,32,72,30,65,,1,2,1,Corvallis,English,44.63639832,-123.0065002,-1
no_int,level,R_1EXoOUWIkRSxBlT,Default Response Set,Anonymous,,,24.152.135.67,0,5/20/15 18:03,5/20/15 18:08,1,70668524,1,1,1,1,1,Do you wnat to do the laundry?,1,4,40,74,,1,3,65,42,33,38,50,He sounds bored and a bit irritated.,1,5,1,Torrance,English,33.84030151,-118.3538971,-1
no_int,level,R_1gub34sCaG4pZd1,Default Response Set,Anonymous,,,108.55.114.120,0,5/20/15 18:10,5/20/15 18:12,1,41634709,1,1,1,1,1,Do you want to do the laundry?,1,50,80,50,,1,4,,20,50,70,50,,1,2,2,"Boiling Springs, PA",English,40.24549866,-77.02269745,-1
no_int,level,R_3m90AF6tHyJeYfa,Default Response Set,Anonymous,,,70.140.17.246,0,5/20/15 18:51,5/20/15 18:54,1,56561496,1,1,1,1,1,Do you want to do the laundry?,1,30,91,80,,1,4,50,61,39,35,31,,1,1,2,Houston,English,29.91560364,-95.64910126,-1
no_int,level,R_TvjNy6R3hzSOifD,Default Response Set,Anonymous,,,107.107.186.240,0,6/4/15 13:14,6/4/15 13:17,1,27631157,1,1,1,1,1,Do you wanna do the laundry,1,50,18,87,No,1,3,71,94,38,23,20,No,1,2,2,Tampa,English,30.29660034,-97.76629639,-1
no_int,level,R_3NKZ2opx2BeQtpv,Default Response Set,Anonymous,,,99.65.112.194,0,6/4/15 13:19,6/4/15 13:21,1,46529488,1,1,1,1,1,do you want to do the laundry,1,50,70,50,No,1,4,,30,60,60,50,A little bossy,1,2,1,Kansas City,English,39.00610352,-94.63369751,-1
no_int,level,R_2xV250hwHNCwVrQ,Default Response Set,Anonymous,,,68.184.193.143,0,6/4/15 13:23,6/4/15 13:27,1,15687970,1,1,1,1,1,Do you want to do the laundry?,1,3,61,10,Do you want to do the laundry today? or Do you want to do the laundry or should I?,1,4,,56,2,26,53,I got the feeling the speaker was tired of the listener's previous actions. ,1,3,1,United States of America,English,38.61340332,-90.29070282,-1
no_int,level,R_3DEhsrRxGs2atXP,Default Response Set,Anonymous,,,216.155.131.76,0,6/4/15 23:52,6/4/15 23:54,1,97477013,1,1,1,1,1,Do you wanna do the laundry?,1,95,60,75,"No, paraphrase A is what I interpreted it as.",1,4,,0,5,95,95,"He sounds upbeat, like it's just part of a normal pleasant conversation.",1,2,1,"Huntington, WV",English,40.41690063,-74.25789642,-1
no_int,level,R_bI4WQSjpWI8oaMV,Default Response Set,Anonymous,,,99.5.203.72,0,6/5/15 5:55,6/5/15 5:59,1,30610279,1,1,1,1,1,Do you want to do the laundry?,1,40,100,0,No,1,4,,31,30,81,81,friendly,1,3,2,Jacksonville,English,30.08309937,-81.86299896,-1
no_int,level,R_1IoCeA6dboNfiJM,Default Response Set,Anonymous,,,50.157.18.250,0,6/5/15 6:19,6/5/15 6:21,1,94677551,1,1,1,1,1,Do you want to do the laundry?,1,78,67,57,,1,4,69,80,72,51,56,,1,2,1,Cordova,English,35.20939636,-89.79319763,-1
no_int,level,R_22trb1IqDEtHE6R,Default Response Set,Anonymous,,,134.250.23.127,0,6/5/15 6:29,6/5/15 6:31,1,86569768,1,1,1,1,1,Do you want to do the laundry?,1,21,84,72,No,1,4,30,7,9,56,74,Seems pretty reasonable,1,2,2,Las Vegas,English,37.81159973,-113.2240982,-1
no_int,level,R_0qZBALEHq66D5fz,Default Response Set,Anonymous,,,76.27.72.139,0,6/5/15 6:49,6/5/15 6:51,1,32139297,1,1,1,1,1,Do you want to do the laundry?,1,20,80,30,Would you rather do the laundry?,1,4,,80,10,30,50,,1,2,2,"Mesquite, Nevada",English,40.79949951,-111.8284988,-1
int_1,rise_20,R_2qaajXSrBRXSMcj,Default Response Set,Anonymous,,,72.75.218.15,0,6/4/15 13:52,6/4/15 13:53,1,46111240,1,1,1,1,1,Fabric softener,1,35,55,39,,1,2,37,20,26,42,15,,1,2,1,"buffalo, ny",english,43.03849792,-78.76429749,-1
int_1,rise_20,R_1K6y97fHbHpnGHG,Default Response Set,Anonymous,,,45.48.162.98,0,6/4/15 13:53,6/4/15 13:55,1,44021591,1,1,1,1,1,Buying fabric softener.,1,60,90,80,,1,4,,0,60,90,80,,1,2,2,"Palmdale, CA, USA","English, Spanish, French",34.52000427,-118.0834961,-1
int_1,rise_20,R_BDlYPHLtHw5m2yt,Default Response Set,Anonymous,,,74.209.46.223,0,6/4/15 13:55,6/4/15 13:57,1,44886532,1,1,1,1,1,Buying a new fabric softner and asking if they want to do laundry,1,7,2,79,,1,4,37,66,41,23,36,,1,2,1,Portland,England,44.12669373,-70.89170074,-1
int_1,rise_20,R_ZJ21jQIdzhGkjo5,Default Response Set,Anonymous,,,174.56.40.202,0,6/4/15 13:54,6/4/15 13:57,1,66126782,1,1,1,1,1,fabric softener ,1,10,91,50,no,1,4,,70,50,10,30,"unfriendly, kind of a jerk",1,4,1,prefer not to say,english,35.14039612,-106.4877014,-1
int_1,rise_20,R_XiEdGDVK0UPHBEB,Default Response Set,Anonymous,,,98.162.221.231,0,6/4/15 13:57,6/4/15 14:00,1,60220634,1,1,1,1,1,fabric softener and laundry,1,40,90,65,,1,4,,70,30,20,40,,1,2,1,"Norman, OK","English, Japanese",35.23300171,-97.41220093,-1
int_1,rise_20,R_1Is0VNfHUUKYTE1,Default Response Set,Anonymous,,,73.137.45.201,0,6/4/15 14:01,6/4/15 14:03,1,70635837,1,1,1,1,1,fabric softener and laundry and it smells good,1,75,100,51,well have fun doing it!,1,2,80,0,0,100,100,he was soft and kind also optimistic,1,3,1,colorado springs co,english,34.49429321,-84.91120148,-1
int_1,rise_20,R_1i9zmQer3scWzrC,Default Response Set,Anonymous,,,65.31.220.152,0,6/4/15 14:02,6/4/15 14:06,1,12059285,1,1,1,1,1,fabric softener,1,100,100,0,,1,4,,20,34,32,55,no,1,4,1,Kansas City,English,39.21459961,-94.51589966,-1
int_1,rise_20,R_WceHrZ7OxL9V4Bj,Default Response Set,Anonymous,,,71.13.18.181,0,6/4/15 14:02,6/4/15 14:06,1,37790822,1,1,1,1,1,laundry and fabric softener,1,81,100,91,"Should he, the male, do the laundry?",1,4,,24,23,50,51,,1,3,2,Stevens Point,english,44.55259705,-89.51670074,-1
int_1,rise_20,R_R7SUSTkP8wyZYYh,Default Response Set,Anonymous,,,99.162.91.102,0,6/4/15 14:03,6/4/15 14:08,1,63328995,1,1,1,1,1,I felt there was some relation to psychology.,1,75,36,36,I felt there was some relation to psychology.,1,2,17,49,27,81,26,not snobbish,1,3,1,Los Angeles,English,34.25210571,-118.7843018,-1
int_1,rise_20,R_3OiTBJhVBSRFLoe,Default Response Set,Anonymous,,,97.73.80.80,0,6/4/15 14:09,6/4/15 14:12,1,29465621,1,1,1,1,1,The pleasant scent of the fabric softener the lady bought. ,1,0,100,50,,1,4,,0,0,50,50,,1,2,1,"Savannah, TN",English,38,-97,-1
int_1,rise_20,R_xcsjFCGo7LTHfJD,Default Response Set,Anonymous,,,24.168.78.4,0,6/4/15 14:21,6/4/15 15:18,1,81424806,1,1,1,1,1,Laundry and fabric softener,1,60,100,31,no,1,2,71,2,53,69,68,no,1,2,1,Brooklyn,English,40.60719299,-74.09670258,-1
int_1,rise_20,R_3EQ3Y1OuZ1lcjpL,Default Response Set,Anonymous,,,99.126.253.110,0,6/4/15 17:35,6/4/15 17:43,1,79025051,1,1,1,1,1,fabric softeners ,1,82,70,85,no,1,2,60,26,58,52,48,no,1,3,2,"Houston, Texas",Enlgish,29.71760559,-95.41880035,-1
int_1,rise_20,R_1CJgC9VasNyQ8WT,Default Response Set,Anonymous,,,27.115.200.59,0,6/4/15 19:21,6/4/15 19:23,1,58929286,1,1,1,1,1,doing the laundry,1,99,4,13,Can I try your new fabric softener?,1,2,81,1,59,62,52,no,1,2,1,"Crowley, TX",English,35.10279846,129.0403137,-1
int_1,rise_20,R_dg2hKyY9sB35wot,Default Response Set,Anonymous,,,66.52.225.194,0,6/4/15 22:01,6/4/15 22:15,1,57578372,1,1,1,1,1,fabric softener,1,55,80,5,Do you want to do the laundry right now or later?,1,2,75,10,40,90,50,laid-back,1,3,1,"Seguin, Texas","English, Spanish",29.82620239,-95.42639923,-1
